game_genre_id,game_id,genre_id
1012,996819,1
1013,997788,1
1014,997837,1
1015,997854,1
1016,996264,1
1017,996260,1
1018,996263,1
1019,996289,1
1020,996835,1
1021,996857,1
1022,996847,1
1023,996906,1
1024,996927,1
1025,996953,1
1026,996887,1
1027,997937,1
1028,995887,1
1029,997965,1
1030,998005,1
1031,998002,1
1032,998036,1
1033,998060,1
1034,998035,1
1035,998058,1
1036,998068,1
1037,998119,1
1038,998121,1
1039,998303,1
1040,998305,1
1041,998322,1
1042,998351,1
1043,998364,1
1044,998370,1
1045,998414,1
1046,998470,1
1047,998439,1
1048,998448,1
1049,998482,1
1050,998115,1
1051,998155,1
1052,998191,1
1053,998241,1
1054,998252,1
1055,998756,1
1056,998765,1
1057,998763,1
1058,998803,1
1059,998805,1
1060,998820,1
1061,998837,1
1062,998850,1
1063,998843,1
1064,998874,1
1065,998891,1
1066,998903,1
1067,998908,1
1068,998922,1
1069,998992,1
1070,998972,1
1071,999007,1
1072,999015,1
1073,999020,1
1074,999023,1
1075,999054,1
1076,999055,1
1077,999099,1
1078,999118,1
1079,999119,1
1080,999130,1
1081,999133,1
1082,999155,1
1083,999187,1
1084,999191,1
1085,999200,1
1086,999219,1
1087,999226,1
1088,999216,1
1089,999259,1
1090,999267,1
1091,998530,1
1092,998537,1
1093,998559,1
1094,998560,1
1095,998570,1
1096,998585,1
1097,998628,1
1098,998617,1
1099,998635,1
1100,999520,1
1101,999505,1
1102,999303,1
1103,999314,1
1104,999329,1
1105,999362,1
1106,999361,1
1107,999405,1
1108,999407,1
1109,999416,1
1110,999413,1
1111,999427,1
1112,999432,1
1113,999426,1
1114,999447,1
1115,999476,1
1116,999468,1
1117,999479,1
1118,999490,1
1119,999949,1
1120,999987,1
1121,999963,1
1122,999915,1
1123,999756,1
1124,999752,1
1125,999744,1
1126,987691,1
1127,999815,1
1128,999761,1
1129,999763,1
1130,999852,1
1131,999798,1
1132,999835,1
1133,999584,1
1134,999609,1
1135,999663,1
1136,1000604,1
1137,1000598,1
1138,1000634,1
1139,1000393,1
1140,1000408,1
1141,1000538,1
1142,1000524,1
1143,1000519,1
1144,1000492,1
1145,1000508,1
1146,1000532,1
1147,1000084,1
1148,1000093,1
1149,1000095,1
1150,1000102,1
1151,1000131,1
1152,1000094,1
1153,1000089,1
1154,1000065,1
1155,1000147,1
1156,1000158,1
1157,1000168,1
1158,1000136,1
1159,1000209,1
1160,1000202,1
1161,1000224,1
1162,1000238,1
1163,1000237,1
1164,1000253,1
1165,1000312,1
1166,995934,1
1167,999441,1
1168,997731,1
1169,995647,1
1170,995652,1
1171,995654,1
1172,995697,1
1173,995703,1
1174,995459,1
1175,995466,1
1176,995550,1
1177,995570,1
1178,995581,1
1179,995709,1
1180,995824,1
1181,995831,1
1182,995814,1
1183,995847,1
1184,995862,1
1185,995764,1
1186,995773,1
1187,995921,1
1188,995961,1
1189,995955,1
1190,995951,1
1191,995969,1
1192,995972,1
1193,996169,1
1194,996174,1
1195,996178,1
1196,996189,1
1197,996187,1
1198,996202,1
1199,996216,1
1200,996107,1
1201,996111,1
1202,996113,1
1203,996152,1
1204,996059,1
1205,996057,1
1206,996002,1
1207,995990,1
1208,995765,1
1209,995774,1
1210,997791,1
1211,997772,1
1212,997774,1
1213,997790,1
1214,997777,1
1215,997799,1
1216,997820,1
1217,997821,1
1218,997839,1
1219,997840,1
1220,997844,1
1221,997557,1
1222,997572,1
1223,997577,1
1224,997571,1
1225,997596,1
1226,997605,1
1227,997635,1
1228,997623,1
1229,997658,1
1230,997684,1
1231,997689,1
1232,997705,1
1233,997735,1
1234,997721,1
1235,997726,1
1236,997725,1
1237,995456,1
1238,997402,1
1239,997422,1
1240,331196,1
1241,997456,1
1242,997474,1
1243,997476,1
1244,997513,1
1245,997515,1
1246,997517,1
1247,997521,1
1248,997020,1
1249,997030,1
1250,997055,1
1251,997072,1
1252,997098,1
1253,997124,1
1254,997160,1
1255,997164,1
1256,997177,1
1257,997215,1
1258,997208,1
1259,997206,1
1260,997223,1
1261,997255,1
1262,997246,1
1263,997262,1
1264,997289,1
1265,997305,1
1266,997315,1
1267,997306,1
1268,997324,1
1269,997332,1
1270,997329,1
1271,997336,1
1272,997337,1
1273,997347,1
1274,997349,1
1275,997348,1
1276,998327,1
1277,998317,1
1278,998296,1
1279,998382,1
1280,998387,1
1281,998412,1
1282,998450,1
1283,998460,1
1284,998458,1
1285,998579,1
1286,998601,1
1287,998602,1
1288,998584,1
1289,998621,1
1290,998619,1
1291,998632,1
1292,998704,1
1293,998718,1
1294,998737,1
1295,997908,1
1296,997930,1
1297,997958,1
1298,987091,1
1299,997990,1
1300,998011,1
1301,998020,1
1302,998023,1
1303,998056,1
1304,998071,1
1305,998084,1
1306,998104,1
1307,998110,1
1308,998111,1
1309,998176,1
1310,998192,1
1311,998196,1
1312,998203,1
1313,998217,1
1314,998219,1
1315,998218,1
1316,998212,1
1317,998226,1
1318,998228,1
1319,998242,1
1320,998248,1
1321,998797,1
1322,998801,1
1323,998833,1
1324,998842,1
1325,998849,1
1326,998852,1
1327,998862,1
1328,998893,1
1329,998926,1
1330,998945,1
1331,998931,1
1332,998939,1
1333,998940,1
1334,998954,1
1335,998953,1
1336,998977,1
1337,998975,1
1338,999018,1
1339,999021,1
1340,999043,1
1341,999058,1
1342,996774,1
1343,996787,1
1344,996796,1
1345,996824,1
1346,996827,1
1347,996845,1
1348,996844,1
1349,996870,1
1350,996863,1
1351,996931,1
1352,996935,1
1353,996956,1
1354,996972,1
1355,996291,1
1356,996361,1
1357,996376,1
1358,996439,1
1359,996449,1
1360,996452,1
1361,996470,1
1362,996518,1
1363,996561,1
1364,996550,1
1365,996593,1
1366,996253,1
1367,996254,1
1368,996275,1
1369,996324,1
1370,996278,1
1371,996280,1
1372,996299,1
1373,996302,1
1374,996315,1
1375,996636,1
1376,996651,1
1377,996670,1
1378,996691,1
1379,996721,1
1380,996720,1
1381,999108,1
1382,999120,1
1383,999140,1
1384,999146,1
1385,999167,1
1386,999183,1
1387,999229,1
1388,999228,1
1389,999225,1
1390,999237,1
1391,999247,1
1392,999241,1
1393,999238,1
1394,999253,1
1395,999344,1
1396,999347,1
1397,999357,1
1398,999384,1
1399,999404,1
1400,999399,1
1401,999448,1
1402,999478,1
1403,999483,1
1404,999512,1
1405,999500,1
1406,999519,1
1407,999536,1
1408,1000016,1
1409,1000009,1
1410,999906,1
1411,999940,1
1412,999953,1
1413,999927,1
1414,999574,1
1415,999575,1
1416,999617,1
1417,999637,1
1418,999644,1
1419,999650,1
1420,1000055,1
1421,1000204,1
1422,1000070,1
1423,1000098,1
1424,1000188,1
1425,1000184,1
1426,1000173,1
1427,1000072,1
1428,1000066,1
1429,1000074,1
1430,1000108,1
1431,999742,1
1432,999749,1
1433,999773,1
1434,999782,1
1435,999780,1
1436,999800,1
1437,999854,1
1438,1000323,1
1439,1000332,1
1440,1000333,1
1441,997591,1
1442,998990,1
1443,1000620,1
