game_genre_id,game_id,genre_id
1291,998619,1
1292,998632,1
1293,998704,1
1294,998718,1
1295,998737,1
1296,997908,1
1297,997930,1
1298,997958,1
1299,987091,1
1300,997990,1
1301,998011,1
1302,998020,1
1303,998023,1
1304,998056,1
1305,998071,1
1306,998084,1
1307,998104,1
1308,998110,1
1309,998111,1
1310,998176,1
1311,998192,1
1312,998196,1
1313,998203,1
1314,998217,1
1315,998219,1
1316,998218,1
1317,998212,1
1318,998226,1
1319,998228,1
1320,998242,1
1321,998248,1
1322,998797,1
1323,998801,1
1324,998833,1
1325,998842,1
1326,998849,1
1327,998852,1
1328,998862,1
1329,998893,1
1330,998926,1
1331,998945,1
1332,998931,1
1333,998939,1
1334,998940,1
1335,998954,1
1336,998953,1
1337,998977,1
1338,998975,1
1339,999018,1
1340,999021,1
1341,999043,1
1342,999058,1
1343,996774,1
1344,996787,1
1345,996796,1
1346,996824,1
1347,996827,1
1348,996845,1
1349,996844,1
1350,996870,1
1351,996863,1
1352,996931,1
1353,996935,1
1354,996956,1
1355,996972,1
1356,996291,1
1357,996361,1
1358,996376,1
1359,996439,1
1360,996449,1
1361,996452,1
1362,996470,1
1363,996518,1
1364,996561,1
1365,996550,1
1366,996593,1
1367,996253,1
1368,996254,1
1369,996275,1
1370,996324,1
1371,996278,1
1372,996280,1
1373,996299,1
1374,996302,1
1375,996315,1
1376,996636,1
1377,996651,1
1378,996670,1
1379,996691,1
1380,996721,1
1381,996720,1
1382,999108,1
1383,999120,1
1384,999140,1
1385,999146,1
1386,999167,1
1387,999183,1
1388,999229,1
1389,999228,1
1390,999225,1
1391,999237,1
1392,999247,1
1393,999241,1
1394,999238,1
1395,999253,1
1396,999344,1
1397,999347,1
1398,999357,1
1399,999384,1
1400,999404,1
1401,999399,1
1402,999448,1
1403,999478,1
1404,999483,1
1405,999512,1
1406,999500,1
1407,999519,1
1408,999536,1
1409,1000016,1
1410,1000009,1
1411,999906,1
1412,999940,1
1413,999953,1
1414,999927,1
1415,999574,1
1416,999575,1
1417,999617,1
1418,999637,1
1419,999644,1
1420,999650,1
1421,1000055,1
1422,1000204,1
1423,1000070,1
1424,1000098,1
1425,1000188,1
1426,1000184,1
1427,1000173,1
1428,1000072,1
1429,1000066,1
1430,1000074,1
1431,1000108,1
1432,999742,1
1433,999749,1
1434,999773,1
1435,999782,1
1436,999780,1
1437,999800,1
1438,999854,1
1439,1000323,1
1440,1000332,1
1441,1000333,1
1442,997591,1
1443,998990,1
1444,1000620,1
1445,1000666,1
1446,1000594,1
1447,1000447,1
1448,1000437,1
1449,1000514,1
1450,1000513,1
1451,1000493,1
1452,1000481,1
1453,1000469,1
1454,1000464,1
1455,1000467,1
1456,1000462,1
1457,1000521,1
1458,999206,1
1459,998864,1
1460,1000118,1
1461,995849,1
1462,997500,1
1463,997869,1
1464,1000360,1
1465,998187,1
1466,996923,1
1467,995454,1
1468,995534,1
1469,995558,1
1470,995579,1
1471,995584,1
1472,995619,1
1473,995624,1
1474,995622,1
1475,995637,1
1476,995699,1
1477,995650,1
1478,995807,1
1479,995818,1
1480,995864,1
1481,995884,1
1482,995748,1
1483,995745,1
1484,995752,1
1485,995909,1
1486,995940,1
1487,995941,1
1488,995988,1
1489,996000,1
1490,996061,1
1491,996082,1
1492,996144,1
1493,996171,1
1494,996182,1
1495,996259,1
1496,996311,1
1497,995560,1
1498,995684,1
1499,995628,1
1500,995805,1
1501,995870,1
1502,996266,1
1503,995589,1
1504,996434,1
1505,996419,1
1506,996460,1
1507,996459,1
1508,996481,1
1509,996492,1
1510,996498,1
1511,996516,1
1512,996558,1
1513,996533,1
1514,996551,1
1515,996580,1
